Date,Open,High,Low,Close,Volume
2002-05-20,826.4462890625,826.4462890625,826.4462890625,826.4462890625,2420
2002-05-27,826.4462890625,826.4462890625,826.4462890625,826.4462890625,0
2002-06-03,826.4462890625,826.4462890625,826.4462890625,826.4462890625,0
2002-06-10,826.4462890625,826.4462890625,826.4462890625,826.4462890625,0
2002-06-17,826.4462890625,826.4462890625,826.4462890625,826.4462890625,0
2002-06-24,826.4462890625,826.4462890625,826.4462890625,826.4462890625,0
2002-07-01,826.4462890625,826.4462890625,826.4462890625,826.4462890625,0
2002-07-08,826.4462890625,826.4462890625,826.4462890625,826.4462890625,0
2002-07-15,826.4462890625,826.4462890625,826.4462890625,826.4462890625,0
2002-07-22,826.4462890625,826.4462890625,826.4462890625,826.4462890625,0
2002-07-29,826.4462890625,826.4462890625,826.4462890625,826.4462890625,0
2002-08-05,826.4462890625,826.4462890625,826.4462890625,826.4462890625,0
2002-08-12,826.4462890625,826.4462890625,826.4462890625,826.4462890625,0
2002-08-19,826.4462890625,826.4462890625,826.4462890625,826.4462890625,0
2002-08-26,826.4462890625,826.4462890625,826.4462890625,826.4462890625,0
2002-09-02,826.4462890625,826.4462890625,826.4462890625,826.4462890625,0
2002-09-09,826.4462890625,826.4462890625,826.4462890625,826.4462890625,0
2002-09-16,826.4462890625,826.4462890625,826.4462890625,826.4462890625,0
2002-09-23,826.4462890625,826.4462890625,826.4462890625,826.4462890625,0
2002-09-30,826.4462890625,826.4462890625,826.4462890625,826.4462890625,0
2002-10-07,826.4462890625,826.4462890625,826.4462890625,826.4462890625,0
2002-10-14,826.4462890625,826.4462890625,826.4462890625,826.4462890625,0
2002-10-21,826.4462890625,826.4462890625,826.4462890625,826.4462890625,0
2002-10-28,826.4462890625,826.4462890625,826.4462890625,826.4462890625,0
2002-11-04,826.4462890625,826.4462890625,826.4462890625,826.4462890625,0
2002-11-11,826.4462890625,826.4462890625,826.4462890625,826.4462890625,0
2002-11-18,826.4462890625,826.4462890625,826.4462890625,826.4462890625,0
2002-11-25,826.4462890625,826.4462890625,826.4462890625,826.4462890625,0
2002-12-02,826.4462890625,826.4462890625,826.4462890625,826.4462890625,0
2002-12-09,826.4462890625,826.4462890625,826.4462890625,826.4462890625,0
2002-12-16,826.4462890625,826.4462890625,826.4462890625,826.4462890625,0
2002-12-23,826.4462890625,826.4462890625,826.4462890625,826.4462890625,0
2002-12-30,826.4462890625,826.4462890625,826.4462890625,826.4462890625,0
2003-01-06,826.4462890625,826.4462890625,826.4462890625,826.4462890625,0
2003-01-13,826.4462890625,826.4462890625,826.4462890625,826.4462890625,0
2003-01-20,826.4462890625,826.4462890625,826.4462890625,826.4462890625,0
2003-01-27,826.4462890625,826.4462890625,719.0082397460938,719.0082397460938,157300
2003-02-03,719.0082397460938,719.0082397460938,719.0082397460938,719.0082397460938,0
2003-02-10,719.0082397460938,719.0082397460938,719.0082397460938,719.0082397460938,0
2003-02-17,719.0082397460938,719.0082397460938,719.0082397460938,719.0082397460938,0
2003-02-24,719.0082397460938,719.0082397460938,719.0082397460938,719.0082397460938,0
2003-03-03,719.0082397460938,719.0082397460938,719.0082397460938,719.0082397460938,0
2003-03-10,719.0082397460938,719.0082397460938,719.0082397460938,719.0082397460938,94380
2003-03-17,719.0082397460938,719.0082397460938,719.0082397460938,719.0082397460938,7260
2003-03-24,719.0082397460938,719.0082397460938,719.0082397460938,719.0082397460938,0
2003-03-31,719.0082397460938,719.0082397460938,719.0082397460938,719.0082397460938,0
2003-04-07,719.0082397460938,719.0082397460938,719.0082397460938,719.0082397460938,0
2003-04-14,719.0082397460938,719.0082397460938,719.0082397460938,719.0082397460938,0
2003-04-21,719.0082397460938,719.0082397460938,719.0082397460938,719.0082397460938,0
2003-04-28,719.0082397460938,719.0082397460938,719.0082397460938,719.0082397460938,0
2003-05-05,719.0082397460938,719.0082397460938,719.0082397460938,719.0082397460938,0
2003-05-12,719.0082397460938,719.0082397460938,719.0082397460938,719.0082397460938,0
2003-05-19,719.0082397460938,719.0082397460938,719.0082397460938,719.0082397460938,0
2003-05-26,719.0082397460938,719.0082397460938,719.0082397460938,719.0082397460938,0
2003-06-02,719.0082397460938,719.0082397460938,719.0082397460938,719.0082397460938,0
2003-06-09,719.0082397460938,719.0082397460938,719.0082397460938,719.0082397460938,0
2003-06-16,719.0082397460938,719.0082397460938,719.0082397460938,719.0082397460938,0
2003-06-23,719.0082397460938,719.0082397460938,719.0082397460938,719.0082397460938,0
2003-06-30,719.0082397460938,719.0082397460938,719.0082397460938,719.0082397460938,0
2003-07-07,719.0082397460938,719.0082397460938,719.0082397460938,719.0082397460938,0
2003-07-14,719.0082397460938,719.0082397460938,719.0082397460938,719.0082397460938,0
2003-07-21,719.0082397460938,719.0082397460938,719.0082397460938,719.0082397460938,0
2003-07-28,719.0082397460938,719.0082397460938,719.0082397460938,719.0082397460938,0
2003-08-04,719.0082397460938,719.0082397460938,719.0082397460938,719.0082397460938,0
2003-08-11,719.0082397460938,719.0082397460938,719.0082397460938,719.0082397460938,0
2003-08-18,719.0082397460938,719.0082397460938,719.0082397460938,719.0082397460938,0
2003-08-25,719.0082397460938,719.0082397460938,719.0082397460938,719.0082397460938,0
2003-09-01,719.0082397460938,719.0082397460938,719.0082397460938,719.0082397460938,0
2003-09-08,719.0082397460938,719.0082397460938,719.0082397460938,719.0082397460938,0
2003-09-15,719.0082397460938,991.7355346679688,661.2396850585938,991.7355346679688,14520
2003-09-22,991.7355346679688,991.7355346679688,991.7355346679688,991.7355346679688,0
2003-09-29,991.7355346679688,991.7355346679688,909.0908813476562,909.0908813476562,24200
2003-10-06,909.0908813476562,909.0908813476562,909.0908813476562,909.0908813476562,0
